"contract_id","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","ARCH.LM","crossing_points","entropy","flat_spots","arch_acf","garch_acf","arch_r2","garch_r2","alpha","beta","hurst","nonlinearity","x_pacf5","diff1x_pacf5","diff2x_pacf5","trend","spike","linearity","curvature","e_acf1","e_acf10","seasonal_strength_24","seasonal_strength_168","seasonal_strength_8784","unitroot_pp","unitroot_kpss","seas_acf1_24","alpha_24","beta_24","gamma_24","lumpiness_24","max_kl_shift_24","time_kl_shift_24","max_level_shift_24","time_level_shift_24","max_var_shift_24","time_var_shift_24","seas_pacf_24","stability_24","seas_acf1_168","alpha_168","beta_168","gamma_168","lumpiness_168","max_kl_shift_168","time_kl_shift_168","max_level_shift_168","time_level_shift_168","max_var_shift_168","time_var_shift_168","seas_pacf_168","stability_168","seas_acf1_8784","alpha_8784","beta_8784","gamma_8784","lumpiness_8784","max_kl_shift_8784","time_kl_shift_8784","max_level_shift_8784","time_level_shift_8784","max_var_shift_8784","time_var_shift_8784","seas_pacf_8784","stability_8784","mean","median","sd","weekday","weekend","Morning","Day","Evening","Night","BusinessHrs","Notbusinesshrs","Winter","Summer"
2606,0.196356931708363,0.0542723352235135,-0.419582488905113,0.184433242254736,-0.622894437077732,0.402876126225886,0.0204914163234531,8310,0.947330719959149,1286,0.0130010661392099,0.00345050243238359,0.0129513967863116,0.00343298708111604,0.010637396012538,0.00010000001213991,0.640145785071431,0.0197748697532278,0.0415200890200101,0.341921478624056,0.920648611841476,0.00666780972667813,0.0222357788608785,204.860565129995,-61.6927370788085,0.0985228357267849,0.0216905298159868,0.444305036410072,0.305202322407569,0.396801101847845,-18453.7739954814,4.59734067875719,0.173988272927004,0.00118891759853864,0.000100032898766038,0.0196307845052862,12.6457476996869,373.819743311801,20898,98.5833333333333,22233,92593.8260869565,22253,0.132868798459042,0.0477636629945161,0.173988272927004,0.00118891759853864,0.000100032898766038,0.0196307845052862,12.6457476996869,373.819743311801,20898,98.5833333333333,22233,92593.8260869565,22253,0.132868798459042,0.0477636629945161,0.173988272927004,0.00118891759853864,0.000100032898766038,0.0196307845052862,12.6457476996869,373.819743311801,20898,98.5833333333333,22233,92593.8260869565,22253,0.132868798459042,0.0477636629945161,13.7355104075782,3,30.4567863884392,71.1222020568663,28.8777979431337,20.8449788263763,8.73321234119782,32.9827082072999,37.439100625126,13.2557093163944,86.7442906836056,48.9860859044162,51.0139140955838
2608,0.185655565980877,0.0750264100339205,-0.417456127433457,0.178720930001185,-0.628609803493918,0.408812239173376,0.00697569368689441,2154,0.928412823910355,92,0.00929787468254131,0.00477536995689933,0.00841820236462714,0.00486039192860055,0.00711028538679167,0.000100000315449213,0.613750542943656,0.194233787524286,0.044298852943515,0.322177679197322,0.893482513001074,0.016811292669781,0.0297829471062818,-85.3018539946901,-13.3269272577543,0.0195884455320769,0.00354719452381533,0.418717472507027,0.254539728022722,7,-5146.62661188422,0.806014783137344,0.248069667696265,0.000256315280002804,0.00018142615550321,0.000124491231249431,0.539298588892877,128.448567829339,2059,27.875,2070,4193.97644927536,1371,0.181807458442471,0.0307265918506975,0.248069667696265,0.000256315280002804,0.00018142615550321,0.000124491231249431,0.539298588892877,128.448567829339,2059,27.875,2070,4193.97644927536,1371,0.181807458442471,0.0307265918506975,0.248069667696265,0.000256315280002804,0.00018142615550321,0.000124491231249431,0.539298588892877,128.448567829339,2059,27.875,2070,4193.97644927536,1371,0.181807458442471,0.0307265918506975,15.1705252017463,2,28.2438527434668,70.3498613460767,29.6501386539233,27.9108938918486,7.68472767618172,30.5282801681288,33.8760982638409,10.2950705746457,89.7049294253543,57.2858712524199,42.7141287475801
2607,0.120099276264916,0.0230916611676337,-0.291093086371647,0.0865171203328578,-0.560197572276899,0.341208815979503,0.00446011848570108,9,0.979272289858157,114,0.00106975887027123,4.11299015947813e-05,0.0022041539592061,0.00250508348859505,0.0610571302855811,0.000100000094472504,0.658067609280629,0.144520851152985,0.0197286041041483,0.0941922628984406,0.365351366276133,0.113052249205251,1.8128243118632,14.6086083581164,15.767316647957,0.0983549530969535,0.0348064162129526,0.314771059031908,23,22,-113.592845891716,0.396063371592154,0.0981036103406603,0.00301446063999152,0.00298511326070418,0.00018405790535684,0.0248841599823039,1.48758605231007,24,4.91666666666667,97,253.739130434783,97,0.0445697537606104,0.0029109816168356,0.0981036103406603,0.00301446063999152,0.00298511326070418,0.00018405790535684,0.0248841599823039,1.48758605231007,24,4.91666666666667,97,253.739130434783,97,0.0445697537606104,0.0029109816168356,0.0981036103406603,0.00301446063999152,0.00298511326070418,0.00018405790535684,0.0248841599823039,1.48758605231007,24,4.91666666666667,97,253.739130434783,97,0.0445697537606104,0.0029109816168356,1.18181818181818,0,7.09059718937133,100,0,0,0,0,100,0,100,0,100
2605,0.352361777425862,0.168960784231635,-0.316285243798774,0.125572084500813,-0.561940527860206,0.318276936427207,0.205528580058655,759,0.962004367541626,70,0.0852656267095827,0.000615680701523253,0.0825359558445885,0.000608255707407104,0.270523900789308,0.000100002663440628,0.775375647137155,0.286638249717316,0.128170346426158,0.262921902153408,0.822065578919924,0.0132907712994681,34.7044126850654,-58.7883057243824,0.362996467089055,0.30085638941894,0.103017264404186,0.279595624617181,0.156576185045327,8,-1365.20538810296,0.119368258087313,0.0949026444552977,0.0118942710482181,0.000100316246277878,0.000106541381900646,4.1968433928539,72.9379611939769,24,80.5416666666667,1031,48172.2753623188,1019,0.032277705556359,0.0558654013659174,0.0949026444552977,0.0118942710482181,0.000100316246277878,0.000106541381900646,4.1968433928539,72.9379611939769,24,80.5416666666667,1031,48172.2753623188,1019,0.032277705556359,0.0558654013659174,0.0949026444552977,0.0118942710482181,0.000100316246277878,0.000106541381900646,4.1968433928539,72.9379611939769,24,80.5416666666667,1031,48172.2753623188,1019,0.032277705556359,0.0558654013659174,25.4972919743968,8,52.4396426920313,73.7491551607608,26.2508448392392,37.4220334073573,12.9110746355122,7.63348459978758,42.0334073573429,20.4151781403881,79.5848218596118,0,100
731,0.235091152448271,0.0684992458814786,-0.406749076307892,0.170042197448363,-0.623887786058961,0.401972281916714,0.0494579175502876,4844,0.961073360713062,416,0.0747778890244929,0.00180596878918031,0.0755906690648167,0.00165452530713371,0.0212733410751328,0.000100000034402625,0.67221772611294,0.0409275353699201,0.0572383280464162,0.32195702838887,0.889968628508826,0.00452330928554046,0.0305196916267523,-234.459559567514,33.4812131287313,0.155355918794349,0.0336362796349911,0.409341254496069,0.338453337791139,0.469523352359703,-14366.6373759038,1.76807290774384,0.172082266514689,0.015373308917571,0.000100603234287389,0.0193560602453082,2.07729341000589,98.313708149059,1918,98.3333333333333,17634,74392.1739130435,17634,0.141672567603426,0.0584322237201205,0.172082266514689,0.015373308917571,0.000100603234287389,0.0193560602453082,2.07729341000589,98.313708149059,1918,98.3333333333333,17634,74392.1739130435,17634,0.141672567603426,0.0584322237201205,0.172082266514689,0.015373308917571,0.000100603234287389,0.0193560602453082,2.07729341000589,98.313708149059,1918,98.3333333333333,17634,74392.1739130435,17634,0.141672567603426,0.0584322237201205,35.9086170046395,21.25,48.6825952317012,69.7323147805527,30.2676852194473,22.9662325646487,24.5104628885742,13.512418419123,39.0108861276541,31.0030084312753,68.9969915687247,45.6365207733133,54.3634792266867
2293,0.365122425738127,0.194913659663288,-0.348719082037357,0.132694632421138,-0.59449663440865,0.360956200486435,0.0502454843821512,2081,0.946011137542839,65,0.0317839357848924,0.0045480982083049,0.028217040156259,0.00446952637782054,0.297123216917382,0.000100001144991477,0.791176225540886,0.173731303015216,0.136766372634755,0.24881002353428,0.81707279028268,0.0118445980269437,0.14288897750352,28.1535471790283,-1.22839763948736,0.237547142483685,0.062052503349792,0.313849566066569,0.269336301855368,6,-4354.07413905678,0.081707536467354,0.134439808277803,0.0654878567016713,0.000100105787957866,0.000107494996674595,1.15457774005459,136.954455756802,3696,60.8333333333333,3297,9491.66666666667,3297,0.0599401340462437,0.073455331397476,0.134439808277803,0.0654878567016713,0.000100105787957866,0.000107494996674595,1.15457774005459,136.954455756802,3696,60.8333333333333,3297,9491.66666666667,3297,0.0599401340462437,0.073455331397476,0.134439808277803,0.0654878567016713,0.000100105787957866,0.000107494996674595,1.15457774005459,136.954455756802,3696,60.8333333333333,3297,9491.66666666667,3297,0.0599401340462437,0.073455331397476,15.1652082076041,0,35.446877361543,72.4966422921952,27.5033577078048,24.9490125851863,13.3462667263593,3.26816893001045,58.436551758444,18.2758792220067,81.7241207779933,63.9108590757598,36.0891409242402
2295,0.397157856880392,0.237312669545699,-0.348383915808512,0.130736719375314,-0.60539309290381,0.381029896433897,0.113103366218673,1161,0.944758084730512,127,0.142550709324327,0.00407650254723208,0.11296094072758,0.00387077910852185,0.345699129438974,0.000100002989496226,0.81952777682976,0.0694258203207481,0.162997803706073,0.233153558589246,0.803189336442596,0.024752737821839,3.98117160660378,39.6383698043389,-31.3238757507436,0.32782044147876,0.127904539816657,0.309653411925079,0.175949721754694,1,-2647.40287492385,0.0777731355651744,0.168617377949259,0.086731832328844,0.000100009990523821,0.000102305982373822,5.03318032155053,143.092881727392,3054,90,2667,53050,2667,0.0730327315256919,0.0713005232270191,0.168617377949259,0.086731832328844,0.000100009990523821,0.000102305982373822,5.03318032155053,143.092881727392,3054,90,2667,53050,2667,0.0730327315256919,0.0713005232270191,0.168617377949259,0.086731832328844,0.000100009990523821,0.000102305982373822,5.03318032155053,143.092881727392,3054,90,2667,53050,2667,0.0730327315256919,0.0713005232270191,17.7593310712555,0,43.6502907505434,72.848857045377,27.151142954623,31.9344933469806,13.3606277720914,1.86284544524053,52.8420334356875,18.7035141589901,81.2964858410099,6.7007847151143,93.2992152848857
2294,0.376250258884616,0.197929015037129,-0.333532714949368,0.125159221505902,-0.583964949917509,0.345220247872121,0.0170395273204521,7642,0.940466479269754,990,0.00806345377928078,0.00234836071262228,0.00747669593238789,0.00220523859041756,0.297626687224068,0.000100004003655806,0.795570334045534,0.200388237076197,0.144122415819753,0.243377782192196,0.809139003701752,0.00488133244101918,0.00664589426024848,-238.629558561268,-41.9491907170057,0.295884459828146,0.104766286211692,0.377975636225877,0.266369525085155,0.368949834912427,-15628.1309129415,1.96235287182233,0.126919031381877,0.00444123715146159,0.000100001092245581,0.00842928874383645,1.86657523981308,248.408414971575,20239,74.1666666666667,25328,31481.8387681159,25298,0.0517034323361844,0.071911374868501,0.126919031381877,0.00444123715146159,0.000100001092245581,0.00842928874383645,1.86657523981308,248.408414971575,20239,74.1666666666667,25328,31481.8387681159,25298,0.0517034323361844,0.071911374868501,0.126919031381877,0.00444123715146159,0.000100001092245581,0.00842928874383645,1.86657523981308,248.408414971575,20239,74.1666666666667,25328,31481.8387681159,25298,0.0517034323361844,0.071911374868501,16.2764816304639,0,37.1219480972023,71.1449519259059,28.8550480740941,29.1878148409046,13.2434784606651,5.25264888062482,52.3160578178054,18.4947823762506,81.5052176237494,47.88932955174,52.11067044826
2532,0.690696140595526,1.47347615825972,-0.318595994049765,0.104902273614154,-0.606606919826784,0.377701359671977,0.912097202113036,11782,0.914389429316608,7732,0.265245930420511,0.00133197933627395,0.195467879184917,0.00134590227034875,0.583155281259864,0.000100000176910676,0.999859983208964,2.33828150066227,0.519150727268106,0.139189490538888,0.763163103387959,0.00356762616200534,0.0502057519786913,3.69546196836204,131.477891641578,0.709897387195985,1.97052043624444,0.277682580551908,0.20053186976032,0.304349449992435,-13977.1680728185,0.242825457326828,0.119026324877642,0.544497187905954,0.000100004586066112,0.00610572611043299,194.531564644778,2460.02224852001,17127,534.791666666667,34500,367566.168478261,34474,0.0680248690269444,0.229422033944595,0.119026324877642,0.544497187905954,0.000100004586066112,0.00610572611043299,194.531564644778,2460.02224852001,17127,534.791666666667,34500,367566.168478261,34474,0.0680248690269444,0.229422033944595,0.119026324877642,0.544497187905954,0.000100004586066112,0.00610572611043299,194.531564644778,2460.02224852001,17127,534.791666666667,34500,367566.168478261,34474,0.0680248690269444,0.229422033944595,7.77185414292691,0,25.5412590801474,72.8857935801435,27.1142064198565,17.5617212376913,12.6235235152866,12.3471982219429,57.4675570250791,15.2680425995606,84.7319574004394,38.5924490757711,61.4075509242289
2335,0.362317925134405,0.171516603560887,-0.356115157162707,0.133775863017857,-0.605757191770329,0.375998758148091,0.0497484497252914,5830,0.950799593533757,969,0.035069275281422,0.00248379691847687,0.0295204444046964,0.00238151677664082,0.223878351717482,0.00010000057438986,0.782697379508484,0.0883185250735497,0.134683699872003,0.245230303479797,0.805650128943342,0.00058033085648701,0.000543475307225211,2.69610378616355,-12.442128095153,0.298852409557977,0.129070290279321,0.345988171018246,0.291361802433628,0.294403539178699,-24088.6839790583,0.196288671844752,0.146587189291033,0.0910946031345557,0.000100009887673706,0.0241157036197714,3.36660362963142,475.509044261389,9710,60.2083333333333,17243,9306.89855072463,27173,0.0917604007969815,0.0940790405158565,0.146587189291033,0.0910946031345557,0.000100009887673706,0.0241157036197714,3.36660362963142,475.509044261389,9710,60.2083333333333,17243,9306.89855072463,27173,0.0917604007969815,0.0940790405158565,0.146587189291033,0.0910946031345557,0.000100009887673706,0.0241157036197714,3.36660362963142,475.509044261389,9710,60.2083333333333,17243,9306.89855072463,27173,0.0917604007969815,0.0940790405158565,11.8966546381963,8.15789473685436,20.759910324165,66.6306977512142,33.3693022487858,19.4989645708595,19.1833031225728,19.917686782743,41.4000455238246,23.7993514901623,76.2006485098376,43.0088158135218,56.9911841864782
